Date,Region_code,Org_code,Contract_code,Ambulance final dispositions,Recommend to A&E,N of calls
2019/11/8,Y56,NKB,111AD5,92,80,781
2019/11/8,Y56,RRU,111AD7,99,88,1162
2019/11/8,Y63,RX8,111AD9,427,,3503
2019/11/8,Y58,NTP,111AE7,98,50,585
2019/11/8,Y58,NLO,111AF1,53,11,327
2019/11/8,Y60,NLO,111AF4,96,46,723
2019/11/8,Y62,RX7,111AF8,505,293,4656
2019/11/8,Y59,NVE,111AG4,70,53,492
2019/11/8,Y56,NLO,111AG5,78,61,816
2019/11/8,Y61,Y00415,111AG7,46,69,428
2019/11/8,Y61,NVE,111AG8,90,67,700
2019/11/8,Y59,RYE,111AG9,162,99,1435
2019/11/8,Y58,NLO,111AH1,92,49,688
2019/11/8,Y58,NTP,111AH2,52,24,404
2019/11/8,Y61,NVE,111AH4,91,72,798
2019/11/8,Y56,RRU,111AH5,128,111,1513
2019/11/8,Y61,NTP,111AH7,99,75,681
2019/11/8,Y58,NQW,111AH8,62,19,321
2019/11/8,Y59,RYE,111AH9,173,108,1415
2019/11/8,Y59,RYD,111AI1,259,156,1867
2019/11/8,Y59,NTP,111AI2,69,54,555
2019/11/8,Y61,Y00415,111AI3,16,11,192
2019/11/8,Y58,RDY,111AI4,60,43,544
2019/11/8,Y58,NQW,111AI6,74,44,976
2019/11/8,Y60,RYA,111AI8,461,252,2831
2019/11/9,Y63,RX6,111AA1,429,218,6026
2019/11/9,Y60,NNJ,111AA2,95,45,1124
2019/11/9,Y60,NNJ,111AA4,129,83,1472
2019/11/9,Y60,NNJ,111AA5,148,58,1580
2019/11/9,Y59,R1F,111AA6,44,31,318
2019/11/9,Y56,NKB,111AA7,39,42,476
2019/11/9,Y56,NTP,111AA9,36,25,271
2019/11/9,Y61,Y00415,111AB2,106,86,1561
2019/11/9,Y61,Y00415,111AC5,119,60,1082
2019/11/9,Y60,NNJ,111AC6,92,70,1107
2019/11/9,Y61,NNJ,111AC7,31,11,339
2019/11/9,Y60,NNJ,111AC8,153,85,1545
2019/11/9,Y60,NTP,111AC9,0,0,0
2019/11/9,Y56,NTP,111AD4,111,68,993
2019/11/9,Y56,NKB,111AD5,116,101,1206
2019/11/9,Y56,RRU,111AD7,119,110,1788
2019/11/9,Y63,RX8,111AD9,642,,7113
2019/11/9,Y58,NTP,111AE7,149,95,1249
2019/11/9,Y58,NLO,111AF1,69,15,821
2019/11/9,Y60,NLO,111AF4,143,74,1317
2019/11/9,Y62,RX7,111AF8,622,387,9333
2019/11/9,Y59,NVE,111AG4,102,63,975
2019/11/9,Y56,NLO,111AG5,145,119,1450
2019/11/9,Y61,Y00415,111AG7,87,50,649
2019/11/9,Y61,NVE,111AG8,168,93,1611
2019/11/9,Y59,RYE,111AG9,237,132,3093
2019/11/9,Y58,NLO,111AH1,108,68,1281
2019/11/9,Y58,NTP,111AH2,104,51,898
2019/11/9,Y61,NVE,111AH4,140,112,1775
2019/11/9,Y56,RRU,111AH5,170,128,2105
2019/11/9,Y61,NTP,111AH7,138,118,1569
2019/11/9,Y58,NQW,111AH8,86,32,697
2019/11/9,Y59,RYE,111AH9,263,179,2959
2019/11/9,Y59,RYD,111AI1,360,249,3739
2019/11/9,Y59,NTP,111AI2,92,63,1174
2019/11/9,Y61,Y00415,111AI3,32,23,390
2019/11/9,Y58,RDY,111AI4,125,85,1057
2019/11/9,Y58,NQW,111AI6,91,61,2269
2019/11/9,Y60,RYA,111AI8,508,264,5059
2019/11/10,Y63,RX6,111AA1,436,267,5041
2019/11/10,Y60,NNJ,111AA2,111,36,982
2019/11/10,Y60,NNJ,111AA4,135,81,1229
2019/11/10,Y60,NNJ,111AA5,128,67,1574
2019/11/10,Y59,R1F,111AA6,24,25,289
2019/11/10,Y56,NKB,111AA7,40,38,380
2019/11/10,Y56,NTP,111AA9,31,23,294
2019/11/10,Y61,Y00415,111AB2,110,88,1456
2019/11/10,Y61,Y00415,111AC5,116,84,995
2019/11/10,Y60,NNJ,111AC6,89,62,987
2019/11/10,Y61,NNJ,111AC7,31,15,316
2019/11/10,Y60,NNJ,111AC8,157,72,1413
2019/11/10,Y60,NTP,111AC9,0,0,0
2019/11/10,Y56,NTP,111AD4,101,76,813
2019/11/10,Y56,NKB,111AD5,109,98,1012
2019/11/10,Y56,RRU,111AD7,132,109,1643
2019/11/10,Y63,RX8,111AD9,655,,6484
2019/11/10,Y58,NTP,111AE7,147,86,1044
2019/11/10,Y58,NLO,111AF1,57,18,722
2019/11/10,Y60,NLO,111AF4,148,97,1309
2019/11/10,Y62,RX7,111AF8,664,378,8505
2019/11/10,Y59,NVE,111AG4,105,79,930
2019/11/10,Y56,NLO,111AG5,140,96,1287
2019/11/10,Y61,Y00415,111AG7,66,68,625
2019/11/10,Y61,NVE,111AG8,167,91,1522
2019/11/10,Y59,RYE,111AG9,282,174,2915
2019/11/10,Y58,NLO,111AH1,138,81,1168
2019/11/10,Y58,NTP,111AH2,106,58,782
2019/11/10,Y61,NVE,111AH4,137,118,1656
2019/11/10,Y56,RRU,111AH5,140,134,1631
2019/11/10,Y61,NTP,111AH7,143,103,1241
2019/11/10,Y58,NQW,111AH8,81,51,573
2019/11/10,Y59,RYE,111AH9,272,185,2616
2019/11/10,Y59,RYD,111AI1,359,268,3276
2019/11/10,Y59,NTP,111AI2,97,88,1021
2019/11/10,Y61,Y00415,111AI3,19,14,354
2019/11/10,Y58,RDY,111AI4,125,89,959
2019/11/10,Y58,NQW,111AI6,91,57,2013
2019/11/10,Y60,RYA,111AI8,638,354,4711
2019/11/11,Y63,RX6,111AA1,313,209,3730
2019/11/11,Y60,NNJ,111AA2,86,23,585
2019/11/11,Y60,NNJ,111AA4,107,73,885
2019/11/11,Y60,NNJ,111AA5,115,52,894
2019/11/11,Y59,R1F,111AA6,32,24,216
2019/11/11,Y56,NKB,111AA7,36,39,411
2019/11/11,Y56,NTP,111AA9,34,23,234
2019/11/11,Y61,Y00415,111AB2,92,87,848
2019/11/11,Y61,Y00415,111AC5,90,63,793
2019/11/11,Y60,NNJ,111AC6,83,49,645
2019/11/11,Y61,NNJ,111AC7,33,10,227
2019/11/11,Y60,NNJ,111AC8,130,67,1184
2019/11/11,Y56,NTP,111AD4,72,65,681
2019/11/11,Y56,NKB,111AD5,112,68,862
2019/11/11,Y56,RRU,111AD7,117,99,1315
2019/11/11,Y63,RX8,111AD9,473,,4225
2019/11/11,Y58,NTP,111AE7,95,70,599
2019/11/11,Y58,NLO,111AF1,39,20,395
2019/11/11,Y60,NLO,111AF4,101,67,771
2019/11/11,Y62,RX7,111AF8,549,319,5397
2019/11/11,Y59,NVE,111AG4,73,52,518
2019/11/11,Y56,NLO,111AG5,109,97,858
2019/11/11,Y61,Y00415,111AG7,50,43,627
2019/11/11,Y61,NVE,111AG8,98,74,771
2019/11/11,Y59,RYE,111AG9,223,110,1700
2019/11/11,Y58,NLO,111AH1,92,75,777
2019/11/11,Y58,NTP,111AH2,70,33,437
2019/11/11,Y61,NVE,111AH4,122,114,1032
2019/11/11,Y56,RRU,111AH5,149,110,1862
2019/11/11,Y61,NTP,111AH7,98,49,735
2019/11/11,Y58,NQW,111AH8,51,33,340
2019/11/11,Y59,RYE,111AH9,218,119,1596
2019/11/11,Y59,RYD,111AI1,274,173,2154
2019/11/11,Y59,NTP,111AI2,77,61,586
2019/11/11,Y61,Y00415,111AI3,23,18,235
2019/11/11,Y58,RDY,111AI4,79,46,587
2019/11/11,Y58,NQW,111AI6,85,60,1022
2019/11/11,Y60,RYA,111AI8,547,302,3321
2019/11/12,Y63,RX6,111AA1,303,224,3269
2019/11/12,Y60,NNJ,111AA2,68,35,560
2019/11/12,Y60,NNJ,111AA4,104,53,792
2019/11/12,Y60,NNJ,111AA5,110,52,926
2019/11/12,Y59,R1F,111AA6,37,33,198
2019/11/12,Y56,NKB,111AA7,45,38,413
2019/11/12,Y56,NTP,111AA9,22,18,180
2019/11/12,Y61,Y00415,111AB2,80,83,794
2019/11/12,Y61,Y00415,111AC5,67,38,623
2019/11/12,Y60,NNJ,111AC6,84,59,599
2019/11/12,Y61,NNJ,111AC7,21,19,224
2019/11/12,Y60,NNJ,111AC8,122,64,988
2019/11/12,Y56,NTP,111AD4,82,75,714
2019/11/12,Y56,NKB,111AD5,146,99,812
2019/11/12,Y56,RRU,111AD7,108,93,1202
2019/11/12,Y63,RX8,111AD9,526,,4046
2019/11/12,Y58,NTP,111AE7,94,48,535
2019/11/12,Y58,NLO,111AF1,22,8,296
2019/11/12,Y60,NLO,111AF4,85,42,600
2019/11/12,Y62,RX7,111AF8,488,279,4990
2019/11/12,Y59,NVE,111AG4,85,50,537
2019/11/12,Y56,NLO,111AG5,64,45,652
2019/11/12,Y61,Y00415,111AG7,47,45,639
2019/11/12,Y61,NVE,111AG8,117,63,734
2019/11/12,Y59,RYE,111AG9,171,94,1395
2019/11/12,Y58,NLO,111AH1,67,38,624
2019/11/12,Y58,NTP,111AH2,48,43,394
2019/11/12,Y61,NVE,111AH4,138,89,1172
2019/11/12,Y56,RRU,111AH5,113,129,1624
2019/11/12,Y61,NTP,111AH7,88,55,694
2019/11/12,Y58,NQW,111AH8,41,35,324
2019/11/12,Y59,RYE,111AH9,174,102,1394
2019/11/12,Y59,RYD,111AI1,295,170,1949
2019/11/12,Y59,NTP,111AI2,71,45,511
2019/11/12,Y61,Y00415,111AI3,21,13,180
2019/11/12,Y58,RDY,111AI4,80,34,537
2019/11/12,Y58,NQW,111AI6,67,39,859
2019/11/12,Y60,RYA,111AI8,490,226,2843
2019/11/13,Y63,RX6,111AA1,311,195,3576
2019/11/13,Y60,NNJ,111AA2,72,29,515
2019/11/13,Y60,NNJ,111AA4,129,52,884
2019/11/13,Y60,NNJ,111AA5,113,51,1120
2019/11/13,Y59,R1F,111AA6,41,24,210
2019/11/13,Y56,NKB,111AA7,50,36,348
2019/11/13,Y56,NTP,111AA9,32,20,194
2019/11/13,Y61,Y00415,111AB2,84,63,811
2019/11/13,Y61,Y00415,111AC5,88,58,742
2019/11/13,Y60,NNJ,111AC6,66,40,562
2019/11/13,Y61,NNJ,111AC7,36,13,242
2019/11/13,Y60,NNJ,111AC8,116,56,873
2019/11/13,Y56,NTP,111AD4,95,65,601
2019/11/13,Y56,NKB,111AD5,120,84,770
2019/11/13,Y56,RRU,111AD7,84,98,1197
2019/11/13,Y63,RX8,111AD9,490,,4315
2019/11/13,Y58,NTP,111AE7,108,68,594
2019/11/13,Y58,NLO,111AF1,37,7,336
2019/11/13,Y60,NLO,111AF4,95,50,700
2019/11/13,Y62,RX7,111AF8,490,279,5467
2019/11/13,Y59,NVE,111AG4,65,51,460
2019/11/13,Y56,NLO,111AG5,106,65,821
2019/11/13,Y61,Y00415,111AG7,45,44,641
2019/11/13,Y61,NVE,111AG8,92,61,783
2019/11/13,Y59,RYE,111AG9,187,131,1604
2019/11/13,Y58,NLO,111AH1,85,48,675
2019/11/13,Y58,NTP,111AH2,73,38,392
2019/11/13,Y61,NVE,111AH4,108,114,984
2019/11/13,Y56,RRU,111AH5,122,96,1557
2019/11/13,Y61,NTP,111AH7,110,58,765
2019/11/13,Y58,NQW,111AH8,65,21,338
2019/11/13,Y59,RYE,111AH9,190,128,1738
2019/11/13,Y59,RYD,111AI1,299,153,2206
2019/11/13,Y59,NTP,111AI2,77,50,562
2019/11/13,Y61,Y00415,111AI3,20,9,186
2019/11/13,Y58,RDY,111AI4,78,44,497
2019/11/13,Y58,NQW,111AI6,89,46,946
2019/11/13,Y60,RYA,111AI8,559,246,3093
2019/11/14,Y63,RX6,111AA1,325,168,3286
2019/11/14,Y60,NNJ,111AA2,73,37,537
2019/11/14,Y60,NNJ,111AA4,83,88,776
2019/11/14,Y60,NNJ,111AA5,115,49,870
2019/11/14,Y59,R1F,111AA6,26,14,187
2019/11/14,Y56,NKB,111AA7,38,38,341
2019/11/14,Y56,NTP,111AA9,26,17,185
2019/11/14,Y61,Y00415,111AB2,63,45,842
2019/11/14,Y61,Y00415,111AC5,85,53,770
2019/11/14,Y60,NNJ,111AC6,63,38,503
2019/11/14,Y61,NNJ,111AC7,26,21,252
2019/11/14,Y60,NNJ,111AC8,105,57,928
2019/11/14,Y56,NTP,111AD4,86,49,621
2019/11/14,Y56,NKB,111AD5,122,80,768
2019/11/14,Y56,RRU,111AD7,89,95,1151
2019/11/14,Y63,RX8,111AD9,497,,3924
2019/11/14,Y58,NTP,111AE7,95,51,534
2019/11/14,Y58,NLO,111AF1,37,13,298
2019/11/14,Y60,NLO,111AF4,119,76,803
2019/11/14,Y62,RX7,111AF8,506,322,4624
2019/11/14,Y59,NVE,111AG4,79,36,444
2019/11/14,Y56,NLO,111AG5,109,89,851
2019/11/14,Y61,Y00415,111AG7,55,44,629
2019/11/14,Y61,NVE,111AG8,119,69,782
2019/11/14,Y59,RYE,111AG9,182,115,1421
2019/11/14,Y58,NLO,111AH1,82,43,622
2019/11/14,Y58,NTP,111AH2,54,38,381
2019/11/14,Y61,NVE,111AH4,120,95,908
2019/11/14,Y56,RRU,111AH5,108,105,1423
2019/11/14,Y61,NTP,111AH7,99,77,992
2019/11/14,Y58,NQW,111AH8,54,19,347
2019/11/14,Y59,RYE,111AH9,202,97,1460
2019/11/14,Y59,RYD,111AI1,292,155,1771
2019/11/14,Y59,NTP,111AI2,49,41,531
2019/11/14,Y61,Y00415,111AI3,17,8,183
2019/11/14,Y58,RDY,111AI4,78,44,463
2019/11/14,Y58,NQW,111AI6,74,49,816
2019/11/14,Y60,RYA,111AI8,473,219,2915
2019/11/15,Y63,RX6,111AA1,276,196,3572
2019/11/15,Y60,NNJ,111AA2,65,21,601
2019/11/15,Y60,NNJ,111AA4,103,56,825
2019/11/15,Y60,NNJ,111AA5,83,40,834
2019/11/15,Y59,R1F,111AA6,20,10,165
2019/11/15,Y56,NKB,111AA7,45,38,384
2019/11/15,Y56,NTP,111AA9,29,19,233
2019/11/15,Y61,Y00415,111AB2,69,46,772
2019/11/15,Y61,Y00415,111AC5,86,51,776
2019/11/15,Y60,NNJ,111AC6,55,51,598
2019/11/15,Y61,NNJ,111AC7,22,20,208
2019/11/15,Y60,NNJ,111AC8,106,53,980
2019/11/15,Y56,NTP,111AD4,69,53,615
2019/11/15,Y56,NKB,111AD5,117,66,832
2019/11/15,Y56,RRU,111AD7,111,98,1211
2019/11/15,Y63,RX8,111AD9,427,,4377
2019/11/15,Y58,NTP,111AE7,106,44,621
2019/11/15,Y58,NLO,111AF1,34,14,335
2019/11/15,Y60,NLO,111AF4,112,53,709
2019/11/15,Y62,RX7,111AF8,473,259,4978
2019/11/15,Y59,NVE,111AG4,82,37,524
2019/11/15,Y56,NLO,111AG5,96,74,929
2019/11/15,Y61,Y00415,111AG7,41,33,598
2019/11/15,Y61,NVE,111AG8,90,75,774
2019/11/15,Y59,RYE,111AG9,191,101,1666
2019/11/15,Y58,NLO,111AH1,64,34,659
2019/11/15,Y58,NTP,111AH2,62,37,385
2019/11/15,Y61,NVE,111AH4,118,77,985
2019/11/15,Y56,RRU,111AH5,114,117,1499
2019/11/15,Y61,NTP,111AH7,89,68,699
2019/11/15,Y58,NQW,111AH8,47,30,312
2019/11/15,Y59,RYE,111AH9,170,91,1431
2019/11/15,Y59,RYD,111AI1,278,162,1959
2019/11/15,Y59,NTP,111AI2,69,44,510
2019/11/15,Y61,Y00415,111AI3,15,17,189
2019/11/15,Y58,RDY,111AI4,86,52,574
2019/11/15,Y58,NQW,111AI6,55,26,495
2019/11/15,Y60,RYA,111AI8,502,232,3030
2019/11/16,Y63,RX6,111AA1,484,262,6264
2019/11/16,Y60,NNJ,111AA2,126,47,1280
2019/11/16,Y60,NNJ,111AA4,159,79,1615
2019/11/16,Y60,NNJ,111AA5,177,59,1876
2019/11/16,Y59,R1F,111AA6,43,31,361
2019/11/16,Y56,NKB,111AA7,36,38,484
2019/11/16,Y56,NTP,111AA9,29,21,361
2019/11/16,Y61,Y00415,111AB2,89,63,1735
2019/11/16,Y61,Y00415,111AC5,123,75,1653
2019/11/16,Y60,NNJ,111AC6,79,61,1154
2019/11/16,Y61,NNJ,111AC7,46,13,414
2019/11/16,Y60,NNJ,111AC8,155,69,1545
2019/11/16,Y56,NTP,111AD4,107,68,987
2019/11/16,Y56,NKB,111AD5,114,94,1233
2019/11/16,Y56,RRU,111AD7,110,125,2014
2019/11/16,Y63,RX8,111AD9,656,,8192
2019/11/16,Y58,NTP,111AE7,176,93,1299
2019/11/16,Y58,NLO,111AF1,67,17,1016
2019/11/16,Y60,NLO,111AF4,155,97,1577
2019/11/16,Y62,RX7,111AF8,645,389,10380
2019/11/16,Y59,NVE,111AG4,101,75,1175
2019/11/16,Y56,NLO,111AG5,155,100,1581
2019/11/16,Y61,Y00415,111AG7,74,35,964
2019/11/16,Y61,NVE,111AG8,185,119,1789
2019/11/16,Y59,RYE,111AG9,257,150,3258
2019/11/16,Y58,NLO,111AH1,111,72,1357
2019/11/16,Y58,NTP,111AH2,98,64,955
2019/11/16,Y61,NVE,111AH4,131,136,2028
2019/11/16,Y56,RRU,111AH5,169,124,2316
2019/11/16,Y61,NTP,111AH7,162,125,1683
2019/11/16,Y58,NQW,111AH8,104,47,995
2019/11/16,Y59,RYE,111AH9,243,181,3073
2019/11/16,Y59,RYD,111AI1,388,240,4319
2019/11/16,Y59,NTP,111AI2,120,89,1284
2019/11/16,Y61,Y00415,111AI3,25,18,468
2019/11/16,Y58,RDY,111AI4,101,58,1097
2019/11/16,Y58,NQW,111AI6,27,25,900
2019/11/16,Y60,RYA,111AI8,668,341,5584
2019/11/17,Y63,RX6,111AA1,470,283,5558
2019/11/17,Y60,NNJ,111AA2,114,41,1031
2019/11/17,Y60,NNJ,111AA4,149,69,1403
2019/11/17,Y60,NNJ,111AA5,128,65,1600
2019/11/17,Y59,R1F,111AA6,29,23,281
2019/11/17,Y56,NKB,111AA7,44,34,421
2019/11/17,Y56,NTP,111AA9,30,27,275
2019/11/17,Y61,Y00415,111AB2,109,79,1570
2019/11/17,Y61,Y00415,111AC5,129,58,1446
2019/11/17,Y60,NNJ,111AC6,105,64,1020
2019/11/17,Y61,NNJ,111AC7,30,15,305
2019/11/17,Y60,NNJ,111AC8,152,80,1485
2019/11/17,Y56,NTP,111AD4,99,69,895
2019/11/17,Y56,NKB,111AD5,100,99,1056
2019/11/17,Y56,RRU,111AD7,105,116,1646
2019/11/17,Y63,RX8,111AD9,647,,7228
2019/11/17,Y58,NTP,111AE7,168,95,1122
2019/11/17,Y58,NLO,111AF1,74,11,847
2019/11/17,Y60,NLO,111AF4,166,107,1457
2019/11/17,Y62,RX7,111AF8,637,383,8982
2019/11/17,Y59,NVE,111AG4,90,69,967
2019/11/17,Y56,NLO,111AG5,130,88,1310
2019/11/17,Y61,Y00415,111AG7,75,60,788
2019/11/17,Y61,NVE,111AG8,169,100,1617
2019/11/17,Y59,RYE,111AG9,264,191,2976
2019/11/17,Y58,NLO,111AH1,130,86,1175
2019/11/17,Y58,NTP,111AH2,108,70,924
2019/11/17,Y61,NVE,111AH4,146,128,1764
2019/11/17,Y56,RRU,111AH5,145,132,1864
2019/11/17,Y61,NTP,111AH7,150,94,1325
2019/11/17,Y58,NQW,111AH8,99,51,846
2019/11/17,Y59,RYE,111AH9,284,176,2664
2019/11/17,Y59,RYD,111AI1,370,216,3554
2019/11/17,Y59,NTP,111AI2,122,75,1098
2019/11/17,Y61,Y00415,111AI3,24,18,379
2019/11/17,Y58,RDY,111AI4,127,60,969
2019/11/17,Y58,NQW,111AI6,94,77,2167
2019/11/17,Y60,RYA,111AI8,657,386,4928
2019/11/18,Y63,RX6,111AA1,392,236,4158
2019/11/18,Y60,NNJ,111AA2,63,36,595
2019/11/18,Y60,NNJ,111AA4,98,59,965
2019/11/18,Y60,NNJ,111AA5,110,60,1024
2019/11/18,Y59,R1F,111AA6,27,24,242
2019/11/18,Y56,NKB,111AA7,52,49,417
2019/11/18,Y56,NTP,111AA9,36,25,235
2019/11/18,Y61,Y00415,111AB2,86,64,941
2019/11/18,Y61,Y00415,111AC5,86,59,846
2019/11/18,Y60,NNJ,111AC6,77,52,666
2019/11/18,Y61,NNJ,111AC7,24,15,263
2019/11/18,Y60,NNJ,111AC8,136,54,1168
2019/11/18,Y56,NTP,111AD4,111,69,722
2019/11/18,Y56,NKB,111AD5,126,91,893
2019/11/18,Y56,RRU,111AD7,117,99,1355
2019/11/18,Y63,RX8,111AD9,503,,4697
2019/11/18,Y58,NTP,111AE7,117,79,687
2019/11/18,Y58,NLO,111AF1,43,11,355
2019/11/18,Y60,NLO,111AF4,119,59,990
2019/11/18,Y62,RX7,111AF8,550,319,5873
2019/11/18,Y59,NVE,111AG4,82,52,568
2019/11/18,Y56,NLO,111AG5,125,81,953
2019/11/18,Y61,Y00415,111AG7,49,50,654
2019/11/18,Y61,NVE,111AG8,114,74,807
2019/11/18,Y59,RYE,111AG9,226,132,1743
2019/11/18,Y58,NLO,111AH1,88,51,778
2019/11/18,Y58,NTP,111AH2,70,54,456
2019/11/18,Y61,NVE,111AH4,113,116,1041
2019/11/18,Y56,RRU,111AH5,131,128,1778
2019/11/18,Y61,NTP,111AH7,112,88,832
2019/11/18,Y58,NQW,111AH8,67,30,440
2019/11/18,Y59,RYE,111AH9,232,130,1677
2019/11/18,Y59,RYD,111AI1,277,191,2124
2019/11/18,Y59,NTP,111AI2,76,55,622
2019/11/18,Y61,Y00415,111AI3,18,24,217
2019/11/18,Y58,RDY,111AI4,73,47,614
2019/11/18,Y58,NQW,111AI6,81,44,993
2019/11/18,Y60,RYA,111AI8,480,300,3412
2019/11/19,Y63,RX6,111AA1,323,195,3483
2019/11/19,Y60,NNJ,111AA2,82,37,671
2019/11/19,Y60,NNJ,111AA4,100,66,944
2019/11/19,Y60,NNJ,111AA5,113,61,976
2019/11/19,Y59,R1F,111AA6,24,16,197
2019/11/19,Y56,NKB,111AA7,38,25,337
2019/11/19,Y56,NTP,111AA9,32,23,211
2019/11/19,Y61,Y00415,111AB2,56,38,812
2019/11/19,Y61,Y00415,111AC5,89,56,715
2019/11/19,Y60,NNJ,111AC6,71,48,685
2019/11/19,Y61,NNJ,111AC7,21,23,234
2019/11/19,Y60,NNJ,111AC8,123,66,1124
2019/11/19,Y56,NTP,111AD4,69,72,627
2019/11/19,Y56,NKB,111AD5,123,69,798
2019/11/19,Y56,RRU,111AD7,112,95,1204
2019/11/19,Y63,RX8,111AD9,531,,4178
2019/11/19,Y58,NTP,111AE7,98,54,570
2019/11/19,Y58,NLO,111AF1,44,15,310
2019/11/19,Y60,NLO,111AF4,103,61,753
2019/11/19,Y62,RX7,111AF8,527,309,5216
2019/11/19,Y59,NVE,111AG4,68,58,485
2019/11/19,Y56,NLO,111AG5,98,66,887
2019/11/19,Y61,Y00415,111AG7,44,40,562
2019/11/19,Y61,NVE,111AG8,108,69,678
2019/11/19,Y59,RYE,111AG9,184,139,1565
2019/11/19,Y58,NLO,111AH1,92,66,684
2019/11/19,Y58,NTP,111AH2,64,27,408
2019/11/19,Y61,NVE,111AH4,92,99,968
2019/11/19,Y56,RRU,111AH5,151,106,1615
2019/11/19,Y61,NTP,111AH7,93,58,677
2019/11/19,Y58,NQW,111AH8,52,29,337
2019/11/19,Y59,RYE,111AH9,179,117,1413
2019/11/19,Y59,RYD,111AI1,289,158,1837
2019/11/19,Y59,NTP,111AI2,63,52,572
2019/11/19,Y61,Y00415,111AI3,18,10,184
2019/11/19,Y58,RDY,111AI4,61,39,504
2019/11/19,Y58,NQW,111AI6,82,40,1012
2019/11/19,Y60,RYA,111AI8,467,262,3111
2019/11/20,Y63,RX6,111AA1,321,202,3764
2019/11/20,Y60,NNJ,111AA2,63,19,607
2019/11/20,Y60,NNJ,111AA4,111,49,877
2019/11/20,Y60,NNJ,111AA5,119,51,1072
2019/11/20,Y59,R1F,111AA6,21,17,193
2019/11/20,Y56,NKB,111AA7,50,38,345
2019/11/20,Y56,NTP,111AA9,33,16,217
2019/11/20,Y61,Y00415,111AB2,88,48,887
2019/11/20,Y61,Y00415,111AC5,111,36,831
2019/11/20,Y60,NNJ,111AC6,63,39,598
2019/11/20,Y61,NNJ,111AC7,26,15,369
2019/11/20,Y60,NNJ,111AC8,105,50,1127
2019/11/20,Y56,NTP,111AD4,70,57,658
2019/11/20,Y56,NKB,111AD5,153,87,801
2019/11/20,Y56,RRU,111AD7,86,97,1233
2019/11/20,Y63,RX8,111AD9,487,,4126
2019/11/20,Y58,NTP,111AE7,107,57,610
2019/11/20,Y58,NLO,111AF1,41,13,348
2019/11/20,Y60,NLO,111AF4,104,53,737
2019/11/20,Y62,RX7,111AF8,503,346,5561
2019/11/20,Y59,NVE,111AG4,85,65,570
2019/11/20,Y56,NLO,111AG5,121,73,886
2019/11/20,Y61,Y00415,111AG7,59,41,629
2019/11/20,Y61,NVE,111AG8,119,75,719
2019/11/20,Y59,RYE,111AG9,213,126,1476
2019/11/20,Y58,NLO,111AH1,77,50,664
2019/11/20,Y58,NTP,111AH2,63,22,394
2019/11/20,Y61,NVE,111AH4,111,104,931
2019/11/20,Y56,RRU,111AH5,118,105,1602
2019/11/20,Y61,NTP,111AH7,98,55,675
2019/11/20,Y58,NQW,111AH8,58,29,346
2019/11/20,Y59,RYE,111AH9,193,134,1633
2019/11/20,Y59,RYD,111AI1,309,176,1982
2019/11/20,Y59,NTP,111AI2,68,46,552
2019/11/20,Y61,Y00415,111AI3,19,10,220
2019/11/20,Y58,RDY,111AI4,74,60,547
2019/11/20,Y58,NQW,111AI6,80,53,928
2019/11/20,Y60,RYA,111AI8,389,263,2959
2019/11/21,Y63,RX6,111AA1,363,203,3845
2019/11/21,Y60,NNJ,111AA2,66,30,550
2019/11/21,Y60,NNJ,111AA4,105,57,891
2019/11/21,Y60,NNJ,111AA5,116,49,867
2019/11/21,Y59,R1F,111AA6,19,35,213
2019/11/21,Y56,NKB,111AA7,47,31,382
2019/11/21,Y56,NTP,111AA9,35,23,223
2019/11/21,Y61,Y00415,111AB2,88,60,845
2019/11/21,Y61,Y00415,111AC5,85,54,766
2019/11/21,Y60,NNJ,111AC6,71,51,594
2019/11/21,Y61,NNJ,111AC7,35,16,240
2019/11/21,Y60,NNJ,111AC8,99,55,1038
2019/11/21,Y56,NTP,111AD4,87,51,648
2019/11/21,Y56,NKB,111AD5,114,79,855
2019/11/21,Y56,RRU,111AD7,98,102,1236
2019/11/21,Y63,RX8,111AD9,492,,4107
2019/11/21,Y58,NTP,111AE7,117,57,656
2019/11/21,Y58,NLO,111AF1,50,14,349
2019/11/21,Y60,NLO,111AF4,112,68,874
2019/11/21,Y62,RX7,111AF8,541,285,5322
2019/11/21,Y59,NVE,111AG4,82,48,527
2019/11/21,Y56,NLO,111AG5,121,71,839
2019/11/21,Y61,Y00415,111AG7,48,28,713
2019/11/21,Y61,NVE,111AG8,102,63,719
2019/11/21,Y59,RYE,111AG9,201,131,1676
2019/11/21,Y58,NLO,111AH1,86,43,648
2019/11/21,Y58,NTP,111AH2,41,37,407
2019/11/21,Y61,NVE,111AH4,115,115,927
2019/11/21,Y56,RRU,111AH5,127,115,1606
2019/11/21,Y61,NTP,111AH7,97,51,649
2019/11/21,Y58,NQW,111AH8,47,32,411
2019/11/21,Y59,RYE,111AH9,196,126,1478
2019/11/21,Y59,RYD,111AI1,310,173,1843
2019/11/21,Y59,NTP,111AI2,68,39,514
2019/11/21,Y61,Y00415,111AI3,19,12,213
2019/11/21,Y58,RDY,111AI4,69,48,497
2019/11/21,Y58,NQW,111AI6,82,43,891
2019/11/21,Y60,RYA,111AI8,425,269,2929
2019/11/22,Y63,RX6,111AA1,349,217,3856
2019/11/22,Y60,NNJ,111AA2,86,26,608
2019/11/22,Y60,NNJ,111AA4,103,41,940
